bookID,cityID,count
753,5419384,2
753,5434006,24
7535,4542975,6
7535,4711725,1
7535,4843811,1
753,5490263,3
7535,4943170,2
7535,4943828,1
7535,5097598,1
7535,5105608,1
753,5520993,1
7535,5257029,3
7535,5283837,4
7535,5509952,2
7535,5780993,1
7535,584243,5
7535,5861897,1
7535,5881791,2
7535,6690989,1
753,5780993,1
753,5795906,1
753,5861897,1
7535,933366,1
7535,971421,1
7538,2639577,1
7538,2759040,1
7538,3070291,2
7538,3169070,1
7538,4711725,1
7538,5780993,1
7538,5861897,1
7538,668732,1
7539,1937031,1
7539,2653225,4
7539,2868936,1
7539,3070291,5
7539,3439525,3
7539,4158865,1
753,943882,1
7539,4683021,1
7539,4711725,1
753,952865,2
7539,5780993,1
7539,5861897,1
7540,3070291,1
7540,3558771,1
7540,4509177,5
7540,4700168,1
7540,4711725,1
7540,5780993,1
7540,5861897,1
754,1002145,2
754,1019704,3
754,104515,5
754,109223,3
7541,1218667,5
754,115019,1
754,1218667,9
754,1248991,3
754,1253374,2
7541,2972328,1
7541,2988507,1
7541,3035681,1
7541,3070291,1
7541,3164603,1
7541,3169070,1
7541,3172394,1
7541,3711668,1
7541,4543762,1
7541,4711725,1
7541,4778626,1
7541,5097598,3
754,1512569,1
754,1517945,1
7541,5780993,1
7541,5861897,1
7541,6176823,1
7541,668732,1
754,170654,1
754,1714441,1
754,1716858,2
754,1721168,1
754,1730097,46
754,1734759,1
754,1848004,3
754,2038632,1
754,2073124,3
7542,109223,1
754,2165478,1
754,2179537,4
754,2186280,1
754,2210247,1
754,2265788,1
754,2267057,3
7542,2950159,1
7542,3070291,2
7542,361058,1
754,2464470,1
754,2468245,23
7542,4711725,1
7542,4917592,1
754,2501152,9
754,2507480,1
754,2517117,3
754,2522713,1
7542,5423294,1
754,255274,1
7542,5780993,1
7542,5861897,1
754,2618425,1
754,2634715,8
754,2638077,1
754,2639577,1
754,2640194,2
754,2640729,2
754,2643071,7
754,2643123,1
754,264371,34
754,2643743,6
754,2644204,1
754,2644210,2
754,2647356,2
754,2648579,1
754,2650225,2
754,2651497,2
754,2653558,3
754,2655315,1
754,2655603,1
754,2661604,2
754,267008,4
754,268064,2
754,2743477,2
754,2745912,2
754,2747891,4
754,2754697,1
754,2755003,2
754,2755420,2
754,2756987,2
754,2757345,1
754,2759040,1
754,2759794,4
754,2761369,28
754,2775220,1
754,2800866,2
754,2806142,3
754,281184,14
754,2812482,1
754,2826287,1
754,2830582,1
754,2838634,3
754,2844588,1
7542,8604596,1
754,2867714,1
754,2868936,2
754,2874225,1
754,2874545,2
754,2879139,5
754,2891643,1
754,2904789,1
754,2911240,1
754,2911298,1
754,2929670,2
754,2939951,1
754,294098,3
754,2944388,1
754,2950159,4
754,2954172,3
754,2969679,9
754,2969958,2
754,2972191,1
754,2972328,1
754,2972350,1
754,2984114,1
754,2986495,3
754,2988507,44
754,2989317,2
754,2990440,1
754,2990969,1
754,2992166,1
754,2994160,1
754,3028808,1
754,3031582,2
754,3035681,2
754,3035883,1
754,3037423,4
754,3038334,1
754,3067696,1
754,3070291,10
754,3106672,1
754,3110983,1
754,3111348,1
754,3117735,4
754,3128760,1
754,3164527,1
754,3164603,19
754,3166548,1
754,3168673,3
754,3169070,133
754,3169561,4
754,3171366,2
754,3171457,2
754,3172189,1
754,3172394,6
754,3173331,1
754,3174295,1
754,3176219,7
754,3176959,8
754,3178019,1
754,3180601,1
754,3181928,2
754,3182884,2
754,3183364,3
754,3191281,1
7543,2643071,1
7543,3070291,1
754,3370352,1
7543,3792392,1
754,3385077,1
754,3391571,1
7543,4165637,1
754,3433899,1
754,3439525,1
754,3450083,1
754,3462557,3
7543,4711725,1
7543,4888015,1
7543,5012639,1
754,350203,2
754,3553478,1
754,3558771,1
7543,5780993,1
7543,5805782,1
7543,5861897,1
754,359796,1
754,361058,5
754,3646738,1
754,3792392,3
754,379252,1
7543,935227,1
754,3938396,8
754,3980180,1
75,4409896,1
754,4103957,4
754,4151352,2
754,415189,1
754,4160610,3
754,4172372,1
754,4174201,4
754,4178003,1
754,4221552,2
754,4239509,1
7544,2643743,1
754,4274277,1
754,4292188,4
754,4297983,1
7544,3070291,1
754,4323873,1
754,4330145,1
754,4330525,1
754,4347778,2
754,4355585,17
754,4357340,1
754,4389418,20
754,4391812,4
754,4393217,1
754,4395052,2
754,4431410,1
7544,4711725,1
754,4504621,1
754,4509177,17
754,4560349,1
7544,5780993,1
7544,5861897,1
754,4670234,1
754,4677008,1
754,4683317,3
754,4711725,1
754,4717232,10
754,4720039,1
754,472722,1
754,4735966,1
754,4778626,3
754,4884192,1
754,4888015,1
754,4889447,1
754,4893591,2
754,4917592,1
754,4920808,1
754,4945283,2
754,4956184,1
754,4996248,21
754,5000947,1
754,5007531,2
754,5012639,8
754,5015688,1
754,5072006,3
754,5097529,1
754,5097598,9
754,5105608,2
754,5106834,1
754,5107760,2
754,5134323,1
754,5140405,3
754,5145607,3
754,5151891,1
754,5172078,1
754,5172387,5
754,5176937,1
754,524901,17
754,5257029,1
7545,2654187,1
7545,2813472,1
7545,2868936,1
754,5295903,1
7545,2988507,1
7545,3070291,2
754,5309842,2
754,5338122,1
7545,3439525,1
754,5355828,1
754,5356451,3
754,5379513,4
754,5383527,1
754,5387288,1
7545,4711725,1
754,5509952,4
7545,5780993,1
7545,5861897,1
754,5656882,3
754,5688025,12
754,5780993,1
754,5799625,1
754,5861897,1
754,590031,1
754,5937615,1
754,5967629,1
754,6173331,1
754,6173508,1
754,6174041,2
754,6176823,4
7546,2653941,1
7546,2759040,1
7546,3070291,4
754,6362987,1
7546,4158865,1
7546,4711725,1
7546,4930956,1
7546,5072006,2
7546,5780993,1
7546,5861897,1
754,668732,96
75,4670234,1
75,4711725,1
754,7260219,10
7547,2634715,1
7547,2643071,1
7547,3070291,1
7547,4449620,1
7547,4711725,1
7547,4728328,1
7547,4781708,1
7547,5072006,2
7547,5105608,1
7547,5341704,1
7547,5780993,1
7547,5861897,1
75,4887158,1
75,4887398,1
75,4893591,1
754,943882,3
75,4945283,1
75,5156371,1
75,5327298,1
75,5327684,2
75,5368361,1
75,5372223,1
75,5780993,1
75,5861897,1
7568,2634715,1
7568,2640729,1
7568,2643071,1
7568,3070291,1
7568,3558771,1
7568,4328676,1
7568,4575352,1
7568,5015618,1
7568,5151891,1
7568,5165734,1
7568,729114,1
7568,943882,2
7569,2634715,1
7569,2640729,1
7569,2643071,1
7569,3070291,1
7569,3558771,1
7569,4328676,1
7569,4575352,1
7569,4683142,1
7569,5015618,1
7569,5151891,1
7569,5165734,1
7569,729114,1
7569,943882,2
7570,2634715,1
7570,2640729,1
7570,2643071,1
7570,3070291,1
7570,3558771,1
7570,4076598,1
7570,4328676,1
7570,4575352,1
7570,5015618,1
7570,5151891,1
7570,5165734,1
7570,729114,1
7570,943882,2
7571,2634715,1
7571,2640729,1
7571,3070291,1
7571,3558771,1
7571,4328676,1
7571,4575352,1
7571,5015618,1
7571,5151891,1
7571,5165734,1
7571,729114,1
7571,943882,2
7572,2634715,1
7572,2640729,1
7572,3070291,1
7572,3558771,1
7572,4328676,1
7572,4575352,1
7572,5015618,1
7572,5151891,1
7572,5165734,1
75,7260219,5
7572,729114,1
7572,943882,2
7573,2634715,1
7573,2640729,1
7573,3070291,1
7573,3558771,1
7573,4328676,1
7573,4407010,1
7573,4575352,1
7573,5015618,1
7573,5151891,1
7573,5165734,1
7573,729114,1
7573,943882,2
7574,2634715,1
7574,2640729,1
7574,3070291,1
7574,3558771,1
7574,4328676,1
7574,4575352,1
7574,5015618,1
7574,5151891,1
7574,5165734,1
7574,729114,1
7574,943882,2
7575,2634715,1
7575,2640729,1
7575,3070291,1
7575,3558771,1
7575,4328676,1
7575,4575352,1
7575,5015618,1
7575,5151891,1
7575,5165734,1
7575,729114,1
7575,943882,2
7576,2634715,1
7576,2640729,1
7576,3070291,1
7576,3088461,1
7576,3169070,1
7576,3558771,1
7576,4160610,1
7576,4328676,1
7576,4575352,1
7576,5015618,1
7576,5151891,1
7576,5165734,1
7576,729114,1
7576,943882,2
7577,2634715,1
7577,2640729,1
7577,3070291,1
7577,3558771,1
7577,4328676,1
7577,4575352,1
7577,5015618,1
7577,5151891,1
7577,5165734,1
7577,5275191,1
7577,729114,1
7577,943882,2
7578,2634715,1
7578,2640729,1
7578,3070291,1
7578,3558771,1
7578,4328676,1
7578,4575352,1
7578,5015618,1
7578,5151891,1
7578,5165734,1
7578,729114,1
7578,943882,2
7579,2634715,1
7579,2640729,1
7579,3070291,1
7579,3558771,1
7579,4328676,1
7579,4575352,1
7579,5015618,1
7579,5151891,1
7579,5165734,1
7579,729114,1
7579,943882,2
7580,2634715,1
7580,2640729,1
7580,3070291,1
7580,3558771,1
7580,4328676,1
7580,4575352,1
7580,5015618,1
7580,5151891,1
7580,5165734,1
7580,729114,1
7580,943882,2
7581,2634715,1
7581,2640729,1
7581,2988507,1
7581,3070291,1
7581,3173775,2
7581,3558771,1
7581,4328676,1
7581,4575352,1
7581,5015618,1
7581,5151891,1
7581,5165734,1
7581,729114,1
7581,943882,2
7582,2634715,1
7582,2639577,1
7582,2640729,1
7582,3070291,1
7582,3558771,1
7582,4328676,1
7582,4575352,1
7582,5015618,1
7582,5151891,1
7582,5165734,1
7582,729114,1
7582,943882,2
7583,2634715,1
7583,2640729,1
7583,3070291,1
7583,3558771,1
7583,4328676,1
7583,4575352,1
7583,5015618,1
7583,5151891,1
7583,5165734,1
7583,729114,1
7583,943882,2
7584,2634715,1
7584,2640729,1
7584,3070291,1
7584,3558771,1
7584,4328676,1
7584,4575352,1
7584,5015618,1
7584,5151891,1
7584,5165734,1
7584,729114,1
7584,943882,2
7585,2634715,1
7585,2640729,1
7585,3070291,1
7585,3558771,1
7585,4328676,1
7585,4575352,1
7585,5015618,1
7585,5151891,1
7585,5165734,1
7585,729114,1
7585,943882,2
7586,2634715,1
7586,2640729,1
7586,264371,1
7586,3070291,1
7586,3558771,1
7586,4116660,1
7586,4328676,1
7586,4575352,1
7586,4641239,1
7586,4671654,5
7586,5015618,1
7586,5151891,1
7586,5165734,1
7586,729114,1
7586,943882,2
7587,2179537,2
7587,2634715,1
7587,2640729,1
7587,264371,1
7587,2643743,4
7587,2946447,1
7587,3070291,1
7587,3169070,1
7587,3173370,1
7587,3558771,1
7587,4160610,1
7587,4328676,1
7587,4509177,1
7587,4575352,1
7587,4888015,1
7587,4987482,1
7587,5012639,1
7587,5015618,1
7587,5097598,1
7587,5151891,1
7587,5165734,1
7587,5257029,1
7587,5327298,1
7587,5364940,1
7587,5799625,2
7587,5805815,1
7587,5928065,1
7587,5969782,1
7587,6174041,1
7587,668732,3
7587,7260219,1
7587,729114,1
7587,943882,2
7588,2179537,1
7588,2634715,1
7588,2640729,1
7588,2647356,1
7588,2988507,6
7588,3070291,1
7588,3111348,1
7588,3558771,1
7588,4328676,1
7588,4575352,1
7588,4671654,3
7588,5015618,1
7588,5151891,1
7588,5165734,1
7588,5221703,3
7588,5443910,1
7588,6176823,2
7588,668732,6
7588,729114,1
7588,943882,2
7589,2634715,1
7589,2634910,1
7589,2640729,1
7589,2643743,8
7589,2868936,1
7589,2988507,2
7589,3070291,1
7589,3439525,2
7589,3558771,1
7589,4084888,1
7589,4274277,1
7589,4328676,1
7589,4351871,1
7589,4543762,1
7589,4575352,1
7589,4671654,2
7589,5012639,1
7589,5015618,1
7589,5146277,1
7589,5151891,1
7589,5165734,1
7589,668732,2
7589,729114,1
7589,943882,2
7590,2179537,1
7590,2634715,1
7590,2640729,1
7590,2643743,11
7590,2759040,1
7590,284899,1
7590,3058780,1
7590,3070291,1
7590,3439525,1
7590,3558771,1
7590,4328676,1
7590,4575352,1
7590,4671654,1
7590,4888015,1
7590,5015618,1
7590,5097598,1
7590,5151891,1
7590,5165734,1
7590,5221703,1
7590,5563397,1
7590,668732,1
7590,729114,1
7590,943882,2
7591,2634715,1
7591,2640729,1
7591,2643743,5
7591,2983489,1
7591,2988507,1
7591,3070291,1
7591,3169070,1
7591,3558771,1
7591,4109785,1
7591,4328676,1
7591,4575352,1
7591,4671654,6
7591,4781708,1
7591,4888015,1
7591,4996248,1
7591,5015618,1
7591,5151891,1
7591,5165734,1
7591,5746545,1
7591,6074377,1
7591,6176823,1
7591,6182962,1
7591,729114,1
7591,943882,2
7592,1002145,1
7592,2634715,1
7592,2640729,1
7592,2643743,6
7592,2653941,1
7592,3070291,1
7592,3558771,1
7592,4160610,1
7592,4328676,1
7592,4575352,1
7592,4671654,3
7592,5012639,2
7592,5015618,1
7592,5151891,1
7592,5165734,1
7592,5221703,2
7592,5224151,1
7592,5339066,5
7592,6074377,1
759,2640729,1
759,2648945,1
759,2653941,2
759,2656173,1
7592,7260219,4
7592,729114,1
7592,943882,2
759,2982652,5
759,2988507,1
759,3021411,6
759,3029162,1
759,3070291,2
7593,1274984,1
7593,2618425,1
7593,2634715,1
7593,2640729,1
7593,2643743,7
7593,2988507,2
7593,3042237,1
7593,3070291,1
7593,3558771,1
7593,4328676,1
7593,4575352,1
7593,4945283,1
7593,5015618,1
7593,5151891,1
7593,5165734,1
7593,5172078,1
7593,729114,1
7593,943882,2
7594,1865309,1
7594,2634715,1
7594,2640729,1
7594,2643743,6
7594,2652191,1
7594,2653941,2
7594,2654710,1
7594,2761369,1
7594,2868936,1
7594,2988507,1
7594,3070291,1
7594,3439525,2
7594,3558771,1
7594,4328676,1
7594,4509177,1
7594,4575352,1
7594,4671654,7
7594,4888015,2
7594,5015618,1
7594,5151891,1
7594,5165734,1
7594,5337696,1
7594,5341256,1
759,4543762,2
759,4711725,1
7594,7260219,2
7594,729114,1
7594,943882,2
7595,2521420,1
7595,2633352,1
7595,2634715,1
7595,2640729,2
7595,2643743,5
7595,2648372,2
7595,2651347,1
7595,2653225,1
7595,2653941,4
7595,2656046,1
7595,3070291,1
7595,3459712,1
7595,3558771,1
7595,4109785,1
7595,4141363,1
7595,4328676,1
7595,4575352,1
7595,4735966,1
7595,4956184,1
7595,5015618,1
7595,5151891,1
7595,5165734,1
7595,5172078,1
7595,5221703,5
7595,5443910,1
7595,6159905,1
7595,668732,1
7595,7260219,1
7595,729114,1
759,5780993,1
7595,8224783,2
759,5861897,1
7595,943882,2
7596,2634715,1
7596,2640729,2
7596,2643743,6
7596,2649322,3
7596,2653941,2
7596,2868936,1
7596,2988507,2
7596,3070291,1
7596,3558771,1
7596,4328676,1
7596,4575352,1
7596,4671654,19
7596,4987990,1
7596,5015618,1
7596,5146277,1
7596,5151891,1
7596,5165734,1
7596,5224151,1
7596,6178582,1
7596,729114,1
7596,943882,2
7597,2634715,1
7597,2640729,1
7597,264371,1
7597,2643743,3
7597,2653941,3
7597,2743608,1
7597,3070291,2
7597,3558771,1
7597,373303,10
7597,3792392,1
7597,3938396,1
7597,4328676,1
7597,4575352,1
7597,4671654,5
7597,4882920,1
7597,5015618,1
7597,5088438,1
7597,5097598,1
7597,5151891,1
7597,5165734,1
7597,5172078,1
7597,5221703,3
7597,5224151,1
7597,5335650,1
7597,581671,1
7597,7260219,1
7597,729114,1
7597,943882,2
7598,2147714,1
7598,2634715,1
7598,2640729,3
7598,3070291,1
7598,3558771,1
7598,3792392,1
7598,4328676,1
7598,4575352,1
7598,4671654,2
7598,5015618,1
7598,5151891,1
7598,5165734,1
7598,5172078,1
7598,5221703,2
7598,7260219,2
7598,729114,1
7598,943882,2
7599,2634715,1
7599,2640729,1
7599,2643743,8
7599,3070291,1
7599,3457736,2
7599,3558771,1
7599,4116660,5
7599,4160610,1
7599,4328676,1
7599,4391812,1
7599,4464368,1
7599,4575352,1
7599,4671654,1
7599,5015618,1
7599,5151891,1
7599,5165734,1
7599,5221703,1
7599,6159905,1
7599,729114,1
7599,943882,2
7600,1002145,4
7600,1218667,1
7600,1257629,4
7600,1730097,1
7600,2633352,1
7600,2634715,10
7600,2638664,2
7600,2639577,2
7600,2639996,4
7600,2640194,5
7600,2640729,1
7600,2643071,11
7600,264371,1
7600,2646057,2
7600,2649808,18
7600,2653305,2
7600,2653941,3
7600,2654187,1
7600,2654993,1
7600,2655984,2
7600,2656396,5
7600,2656719,1
7600,2673730,1
7600,2757347,1
7600,2758598,1
7600,2758602,1
7600,2868936,5
7600,2950159,1
7600,2988507,1
7600,3038789,1
7600,3058780,6
7600,3070291,2
7600,3164603,1
7600,3169070,12
7600,3433956,8
7600,3792392,1
7600,4101241,1
7600,4134716,5
7600,4185657,11
7600,4227213,1
7600,4271935,2
7600,4273299,1
7600,4297983,3
7600,4319435,1
7600,4330145,3
7600,4347242,1
7600,4354428,2
7600,4357340,1
7600,4366001,2
7600,4391812,4
7600,4395052,8
7600,4431410,7
7600,4437982,1
7600,4501018,1
7600,4517698,6
7600,4542975,1
7600,4560349,7
7600,4563243,30
7600,4574324,3
7600,4575352,1
7600,4623560,1
7600,4670300,1
7600,4709272,1
7600,4711725,1
7600,4749950,10
7600,4752186,1
7600,4766586,5
7600,4778626,1
7600,4788158,1
7600,4835797,3
7600,4882920,1
7600,4888015,7
7600,4889668,1
7600,4930956,26
7600,4931482,1
7600,4934500,1
7600,4942618,1
7600,4945121,1
7600,4945256,10
7600,4945283,1
7600,4946620,4
7600,4948247,1
7600,4996248,2
7600,5011908,1
7600,5014051,7
7600,5053358,3
7600,5072006,1
7600,5097598,2
7600,5105496,1
7600,5105608,71
7600,5110629,1
7600,5120095,2
7600,5151891,2
7600,5158164,3
7600,5172387,1
7600,5192726,1
7600,5193309,1
7600,5224151,8
7600,5224949,1
7600,5257029,2
7600,5261457,10
7600,5261969,2
7600,5309842,4
7600,5327298,1
7600,5339111,2
7600,5343303,2
7600,5356451,1
7600,5379513,1
7600,5381515,2
7600,5393485,5
7600,5434006,1
7600,5777793,1
7600,5780993,1
7600,5793933,7
7600,5838198,1
7600,5861897,3
7600,5882873,1
7600,5935277,7
7600,5969782,1
7600,6074377,1
7600,6087701,1
7600,668732,7
7600,7260219,2
7600,8224782,2
7600,8604682,5
7600,943882,12
7601,1865309,1
7601,2634715,1
7601,2640729,1
7601,2643071,1
7601,2648372,1
7601,3070291,1
7601,3558771,1
7601,4328676,1
7601,4575352,1
7601,4671654,1
7601,5015618,1
7601,5151891,1
7601,5165734,1
7601,729114,1
760,1864134,1
7601,943882,2
7602,1697023,1
7602,2634715,1
7602,2640729,1
7602,2643071,1
7602,2643743,11
7602,2868936,2
7602,2988507,5
7602,3070291,1
7602,3558771,1
7602,4328676,1
7602,4391812,1
7602,4575352,1
7602,4671654,8
7602,4735966,1
7602,5015618,1
7602,5151891,1
7602,5165734,1
7602,5221703,2
7602,5224151,1
7602,6176823,2
760,2639912,3
760,2640729,4
760,2643743,6
760,2653265,3
7602,729114,1
760,2868936,1
7602,943882,2
760,2988507,7
760,3029162,3
760,3070291,1
760,3120811,1
7603,2078025,8
7603,2147714,4
7603,2634715,1
7603,2640729,1
7603,2643071,1
7603,2643743,1
7603,2645822,1
7603,2964574,1
7603,3070291,1
7603,3169070,2
7603,3558771,1
7603,4058219,1
7603,4116660,2
7603,4328676,1
7603,4464368,1
7603,4464873,1
7603,4575352,1
7603,4671654,3
7603,4852065,1
7603,5007531,1
7603,5015618,1
7603,5151891,1
7603,5153420,1
7603,5165734,1
7603,5221703,5
7603,729114,1
7603,943882,2
7604,174991,1
7604,2078025,1
7604,2147714,2
7604,2634715,1
7604,2634910,2
7604,2635650,1
7604,2640729,1
7604,2643071,1
7604,2643743,6
7604,2652191,2
7604,2653225,1
7604,281184,1
7604,3070291,2
7604,3169070,3
7604,3439525,2
7604,3558771,1
7604,373303,6
7604,4116660,2
760,4431410,1
7604,4328676,1
7604,4575352,1
7604,4671654,5
7604,4717232,1
7604,5015618,1
7604,5151891,1
7604,5165734,1
7604,5172078,2
7604,5221703,1
7604,5224151,2
7604,5327684,2
7604,5339066,2
7604,5356451,1
7604,668732,2
760,4711725,1
7604,729114,1
7604,943882,2
7605,1002145,2
760,5120987,1
7605,1274984,1
760,5156371,1
7605,1697023,1
7605,174991,1
7605,1865309,2
7605,2078025,9
7605,2147714,7
7605,2179537,4
7605,2521420,1
7605,2618425,1
7605,2633352,1
7605,2634910,3
7605,2635650,1
7605,2640729,4
7605,264371,3
7605,2643743,86
7605,2645822,1
7605,2647356,1
7605,2648372,3
7605,2649322,3
7605,2651347,1
7605,2652191,3
7605,2653225,2
7605,2653941,12
7605,2654710,1
7605,2656046,1
7605,2743608,1
7605,2759040,1
7605,2761369,1
7605,281184,1
7605,284899,1
7605,2868936,5
7605,2946447,1
7605,2964574,1
7605,2983489,1
7605,2988507,19
7605,3042237,1
7605,3058780,1
7605,3070291,3
7605,3111348,1
7605,3169070,7
7605,3173370,1
7605,3439525,7
7605,3457736,2
7605,3459712,1
7605,373303,16
7605,3792392,2
7605,3938396,1
7605,4058219,1
7605,4084888,1
7605,4109785,2
7605,4116660,10
7605,4141363,1
7605,4160610,3
7605,4274277,1
7605,4351871,1
7605,4391812,2
7605,4464368,2
7605,4464873,1
7605,4509177,2
7605,4543762,1
7605,4641239,1
7605,4671654,71
7605,4711725,1
7605,4717232,1
7605,4735966,2
7605,4781708,1
7605,4852065,1
7605,4882920,1
7605,4888015,5
7605,4945283,1
7605,4956184,1
7605,4987482,1
7605,4996248,1
7605,5007531,1
7605,5012639,4
7605,5088438,1
7605,5097598,3
7605,5146277,2
7605,5153420,1
7605,5172078,6
7605,5221703,25
7605,5224151,6
7605,5257029,1
7605,5327298,1
7605,5327684,2
7605,5335650,1
7605,5337696,1
7605,5339066,8
7605,5341256,1
7605,5356451,1
7605,5364940,1
7605,5443910,2
7605,5563397,1
7605,5746545,1
7605,5780993,1
7605,5799625,2
7605,5805815,1
7605,581671,1
7605,5861897,1
7605,5928065,1
7605,5969782,1
7605,6074377,2
7605,6159905,2
7605,6174041,1
7605,6176823,5
7605,6178582,1
7605,6182962,1
7605,668732,14
7605,7260219,11
760,5780993,1
7605,8224783,2
760,5861897,1
760,6074377,6
760,6182962,1
7606,2634715,1
7606,2640729,1
7606,2643071,1
7606,3070291,2
7606,3169070,2
7606,3170116,2
7606,3172394,17
7606,3439525,1
7606,3558771,1
7606,4328676,1
7606,4543762,1
7606,4575352,1
7606,5015618,1
7606,5151891,1
7606,5165734,1
7606,5224151,2
7606,729114,1
7606,943882,2
7607,2634715,1
7607,2640729,1
7607,2643071,1
7607,2961297,1
7607,3070291,1
7607,3165762,2
7607,3169070,1
7607,3172394,26
7607,3175458,1
7607,3439525,2
7607,3450083,1
7607,3558771,1
7607,4328676,1
7607,4543762,4
7607,4575352,1
7607,4900373,1
7607,5015618,1
7607,5151891,1
7607,5165734,1
7607,5174035,2
7607,668732,3
7607,729114,1
7607,943882,2
7608,2643071,1
7608,2961297,1
7608,3070291,2
7608,3165762,2
7608,3169070,3
7608,3170116,2
7608,3172394,43
7608,3175458,1
7608,3439525,3
7608,3450083,1
7608,4543762,5
7608,4711725,1
7608,4900373,1
7608,5174035,2
7608,5224151,2
7608,5780993,1
7608,5861897,1
7608,668732,3
7609,1278969,1
7609,2633352,1
7609,2634715,1
7609,2640729,1
7609,2643071,1
7609,2643743,5
7609,2868936,1
7609,2990440,1
7609,3070291,1
7609,333287,2
7609,3439525,2
7609,3460344,33
7609,3558771,1
7609,361058,1
7609,3792392,1
7609,4082569,1
7609,4141363,1
7609,4160610,2
7609,4328676,1
7609,4575352,1
7609,4672989,2
7609,4776222,1
7609,4942807,3
7609,5015618,1
7609,5151891,1
7609,5165734,1
7609,5224151,1
7609,5725846,5
7609,5928065,1
7609,6074377,2
7609,668732,1
7609,6948711,1
7609,729114,1
7609,943882,2
7610,2633352,2
7610,2634715,1
7610,2638664,1
7610,2640729,1
7610,2643071,1
7610,2643743,6
7610,2653225,1
7610,2789232,1
7610,2868936,2
7610,2969679,1
7610,3070291,2
7610,3169070,1
7610,3460344,1
7610,3558771,1
7610,3711668,1
7610,4328676,1
7610,4395052,2
7610,4575352,1
7610,4888015,6
7610,5015618,1
7610,5151891,1
7610,5165734,1
7610,5221703,2
7610,5324477,1
7610,5509952,1
7610,729114,1
7610,943882,2
7611,1278969,1
7611,2634715,1
7611,2640729,1
7611,2643071,2
7611,2643743,4
7611,3070291,1
7611,3088461,1
7611,3460344,9
7611,3558771,1
7611,4328676,1
7611,4575352,1
7611,5015618,1
7611,5030670,1
7611,5151891,1
7611,5165734,1
7611,5725846,18
7611,668732,1
7611,729114,1
7611,943882,2
7612,230166,1
7612,2633352,7
7612,2634715,1
7612,2640729,1
7612,2643071,1
7612,2643743,17
7612,3070291,2
7612,3164527,1
7612,3460344,4
7612,3558771,1
7612,4174201,1
7612,4328676,1
7612,4575352,1
7612,4672989,1
7612,5015618,1
7612,5151891,1
7612,5165734,1
7612,5224151,1
7612,5725846,10
761,2633858,1
761,2643743,7
7612,729114,1
7612,943882,2
761,3070291,1
7613,2633352,1
7613,2634715,1
7613,2634910,1
7613,2640729,1
7613,2643071,1
7613,2643743,1
7613,2868936,1
7613,3070291,2
7613,3439525,3
7613,3460344,1
7613,3558771,1
7613,4141363,2
7613,4328676,1
7613,4575352,1
7613,4733624,1
7613,4945283,1
7613,5015618,1
7613,5151891,1
7613,5165734,1
7613,5224151,3
7613,5441492,2
7613,5509952,1
7613,5725846,21
7613,5805782,1
7613,5882873,1
7613,729114,1
7613,943882,2
7614,1278969,2
7614,230166,1
7614,2633352,11
7614,2634910,1
7614,2638664,1
7614,2643071,2
7614,2643743,33
7614,2653225,1
7614,2789232,1
7614,2868936,4
7614,2969679,1
7614,2990440,1
7614,3070291,4
7614,3088461,1
7614,3164527,1
7614,3169070,1
7614,333287,2
7614,3439525,5
7614,3460344,48
7614,361058,1
7614,3711668,1
7614,3792392,1
7614,4082569,1
7614,4141363,3
7614,4160610,2
7614,4174201,1
7614,4395052,2
7614,4672989,3
7614,4711725,1
7614,4733624,1
7614,4776222,1
7614,4888015,6
7614,4942807,3
7614,4945283,1
7614,5030670,1
7614,5221703,2
7614,5224151,5
7614,5324477,1
7614,5441492,2
7614,5509952,2
7614,5725846,57
7614,5780993,1
7614,5805782,1
7614,5861897,1
7614,5882873,1
7614,5928065,1
7614,6074377,2
7614,668732,2
7614,6948711,1
761,4711725,1
7615,2158151,1
7615,2634715,1
7615,2640729,1
7615,2642593,1
7615,2643071,1
7615,2643743,8
7615,2651048,2
7615,2653941,4
7615,2790869,4
7615,2961297,2
7615,2969679,1
7615,2987914,3
7615,2988507,16
7615,3038789,1
7615,3042237,1
7615,3070291,2
7615,3164603,1
7615,3169231,2
7615,3439525,1
7615,3558771,1
7615,4082569,14
7615,4106458,4
7615,4264617,1
7615,4328676,1
7615,4351871,4
7615,4575352,1
7615,4704108,1
7615,4735966,1
7615,4776222,1
7615,4882920,1
7615,4888015,1
7615,4945283,1
7615,5015618,1
7615,5095779,1
7615,5151891,1
7615,5156371,9
7615,5165734,1
7615,5224151,1
7615,5257029,6
7615,5406421,39
7615,5441492,4
7615,6087701,1
7615,6184365,1
7615,668732,1
7615,729114,1
761,5780993,1
761,5861897,1
7615,943882,2
7616,1274984,1
7616,2634715,1
7616,2640729,1
7616,2643071,1
7616,2643743,1
7616,2648404,1
7616,2797656,1
7616,2987914,6
7616,2988507,21
7616,3070291,1
7616,3558771,1
7616,4082569,22
7616,4116660,1
7616,4328676,1
7616,4543762,1
7616,4575352,1
7616,5015618,1
7616,5151891,1
7616,5165734,1
7616,5257029,15
7616,5406421,60
7616,5441492,44
7616,5509952,1
7616,729114,1
7616,943882,2
7617,1002145,1
7617,2633858,1
7617,2634715,1
7617,2640729,2
7617,2643071,1
7617,2643123,2
7617,2643743,9
7617,2647356,1
7617,2648404,2
7617,2649808,1
7617,2651048,1
7617,2651513,1
7617,2653261,15
7617,2653941,1
